MOLID	SMILES
BGC0000092_megalomicin_c2	CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)OC(=O)CC)(C)OC(=O)C)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O[C@H]4C[C@H]([C@H]([C@@H](O4)C)O)N(C)C)C)C)O)(C)O
BGC0000093_meilingmycin	CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)OC(=O)CC)(C)OC(=O)C)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O[C@H]4C[C@H]([C@H]([C@@H](O4)C)O)N(C)C)C)C)O)(C)O
BGC0000094_methymycin	CC[C@@H]1[C@@](/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2[C@@H]([C@H](C[C@H](O2)C)N(C)C)O)C)C)(C)O
BGC0000095_micromonolactam	CC[C@@H]1[C@@](/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2[C@@H]([C@H](C[C@H](O2)C)N(C)C)O)C)C)(C)O
BGC0000096_midecamycin	CCC(=O)O[C@@H]1[C@H](O[C@H](C[C@@]1(C)O)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2N(C)C)O)OC3C(CC(C(/C=C\C=C\CC(OC(=O)CC(C3OC)OC(=O)CC)C)O)C)CC=O)C)C
BGC0000097_ml-449	CCC(=O)O[C@@H]1[C@H](O[C@H](C[C@@]1(C)O)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2N(C)C)O)OC3C(CC(C(/C=C\C=C\CC(OC(=O)CC(C3OC)OC(=O)CC)C)O)C)CC=O)C)C
BGC0000098_monacolin_k	CC1CC(C2C(C(C=CC2=C1)C)CCC3CC(CC(=O)O3)O)OC(=O)CC(C)O
BGC0000099_monascorubrin	CCCCCCCC(=O)C1=C2C=C3C=C(OC=C3C(=O)[C@@]2(OC1=O)C)/C=C/C
BGC0000100_monensin	CCC1(CCC(O1)C2(CCC3(O2)CC(C(C(O3)C(C)C(C(C)C(=O)O)OC)C)O)C)C4C(CC(O4)C5C(CC(C(O5)(CO)O)C)C)C
BGC0000101_emodin	CC1=CC(=C2C(=C1)C(=O)C3=CC(=CC(=C3C2=O)O)O)O
BGC0000101_monodictyphenone_	CC1=CC(=C(C(=C1)C(=O)O)C(=O)C2=C(C=CC=C2O)O)O
BGC0000101_shamixanthone	CC1=CC2=C(C3=C1OC[C@@H]([C@H]3O)C(=C)C)C(=O)C4=C(C=CC(=C4O2)CC=C(C)C)O
BGC0000102_mycinamicin	CC[C@@H]1[C@]([C@H]2[C@H](O2)/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H](/C=C/C(=O)O1)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)C)C)(CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)OC)OC)O
BGC0000103_mycolactone	C[C@H]1C/C(=C/C[C@@H](OC(=O)CCC[C@@H]1OC(=O)/C=C/C(=C/C(=C/C=C/C(=C/[C@@H]([C@H](C[C@H](C)O)O)O)/C)/C)/C)[C@@H](C)C/C(=C/[C@@H](C)[C@@H](C[C@@H](C)O)O)/C)/C
BGC0000104_mycophenolic_acid	CC1=C(C(=C(C2=C1COC2=O)O)C/C=C(\C)/CCC(=O)O)OC
BGC0000105_nanchangmycin	C[C@H]1C[C@H]([C@@](O[C@@H]1[C@H]2C[C@@H]([C@@]3(O2)[C@@H]([C@H](C[C@@H](O3)[C@@]4(CC[C@@]5(O4)C[C@@H]([C@H]([C@H](O5)[C@@H](C)/C=C(\C)/C(=O)[C@H](C)C[C@H](C)C(=O)O)C)O)C)O[C@@H]6CC[C@@H]([C@@H](O6)C)OC)C)C)(CO)O)C
BGC0000106_naphthomycin	C[C@H]1/C=C/C=C\C=C(/C(=O)NC2=C(C(=O)C3=C(C(=C(C=C3C2=O)C)O)C(=O)/C(=C/[C@@H]([C@H]([C@H](/C=C/[C@H](C/C=C(/C(=O)C[C@@H]1O)\C)O)C)O)C)/C)Cl)\C
BGC0000107_naphthopyrone	C[C@H]1/C=C/C=C\C=C(/C(=O)NC2=C(C(=O)C3=C(C(=C(C=C3C2=O)C)O)C(=O)/C(=C/[C@@H]([C@H]([C@H](/C=C/[C@H](C/C=C(/C(=O)C[C@@H]1O)\C)O)C)O)C)/C)Cl)\C
BGC0000108_natamycin	C[C@@H]1CC=CC=CC=CC=C[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](C[C@@H]3[C@H](O3)C=CC(=O)O1)O)O)O)C(=O)O)O[C@H]4[C@H]([C@H]([C@@H]([C@H](O4)C)O)N)O
BGC0000109_nemadectin	C[C@@H]\1C/C(=C/C[C@@H]2C[C@@H](CC3(O2)C[C@@H]([C@@H]([C@H](O3)/C(=C/C(C)C)/C)C)O)OC(=O)[C@@H]4C=C([C@H]([C@@H]5[C@]4(/C(=C/C=C1)/CO5)O)O)C)/C
BGC0000110_neoaureothin	CC1=C(OC(=C(C1=O)C)OC)C2C/C(=C/C(=C/C(=C/C(=C/C3=CC=C(C=C3)[N+](=O)[O-])/C)/C)/C)/CO2
BGC0000110_orinocin	CC1=C(OC(OC)=C(C)C1=O)[C@](C/2)([H])OCC2=C/C3=CC=C([N+]([O-])=O)C=C3
BGC0000110_snf4435c	CC1=C(OC(OC)=C(C)C1=O)[C@](C/2)([H])OCC2=C/C3=CC=C([N+]([O-])=O)C=C3
BGC0000110_snf4435d	CC1=C(OC(OC)=C(C)C1=O)[C@](C/2)([H])OCC2=C/C3=CC=C([N+]([O-])=O)C=C3
BGC0000111_neocarzilin	CC1=C(OC(OC)=C(C)C1=O)[C@](C/2)([H])OCC2=C/C3=CC=C([N+]([O-])=O)C=C3
BGC0000112_neocarzinostatin_	C[C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@H]\2[C@@H](C=C3/C2=C\C#C[C@@H]4[C@@](O4)(C#C3)[C@H]5COC(=O)O5)OC(=O)C6=C(C=CC7=C(C=C(C=C76)OC)C)O)NC)O)O
BGC0000113_niddamycin	CC1C/C=C/C=C\C(=O)C(CC(C(C(C(CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C
BGC0000114_nigericin	C[C@H]1CC[C@@H](O[C@H]1[C@@H](C)C(=O)O)C[C@@H]2C[C@H]([C@H]([C@@]3(O2)[C@@H](C[C@@](O3)(C)[C@H]4CC[C@@](O4)(C)[C@H]5[C@H](C[C@@H](O5)[C@@H]6[C@H](C[C@H]([C@@](O6)(CO)O)C)C)C)C)C)OC
BGC0000115_nystatin_a1	C[C@H]1/C=C/C=C/CC/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H]([C@@H](CC[C@H](C[C@H](C[C@H](CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)O)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)O)N)O
BGC0000116_nystatin-like_pseudonocardia_polyene	C[C@H]1/C=C/C=C/CC/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H]([C@@H](CC[C@H](C[C@H](C[C@H](CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)O)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)O)N)O
BGC0000117_oligomycin	CC[C@H]\1CC[C@@H]2[C@@H]([C@@H]([C@H]([C@@]3(O2)CC[C@H]([C@H](O3)C[C@H](C)O)C)C)OC(=O)/C=C/[C@H]([C@@H]([C@H](C(=O)[C@H]([C@@H]([C@H](C(=O)[C@@]([C@@H]([C@H](C/C=C/C=C1)C)O)(C)O)C)O)C)C)O)C)C
BGC0000118_pactamycin	CC1=C(C(=CC=C1)O)C(=O)OC[C@]2([C@H]([C@@H]([C@]([C@@]2(C)O)([C@H](C)O)NC(=O)N(C)C)N)NC3=CC=CC(=C3)C(=O)C)O
BGC0000119_pactamycin	CC1=C(C(=CC=C1)O)C(=O)OC[C@]2([C@H]([C@@H]([C@]([C@@]2(C)O)([C@H](C)O)NC(=O)N(C)C)N)NC3=CC=CC(=C3)C(=O)C)O
BGC0000119_7-deoxypactamycin	CC[C@@]1([C@H]([C@@H]([C@@]([C@]1(C)O)(COC(=O)C2=C(C=CC=C2O)C)O)NC3=CC=CC(=C3)C(=O)C)N)NC(=O)N(C)C
BGC0000120_patulin	CC[C@@]1([C@H]([C@@H]([C@@]([C@]1(C)O)(COC(=O)C2=C(C=CC=C2O)C)O)NC3=CC=CC(=C3)C(=O)C)N)NC(=O)N(C)C
BGC0000121_pestheic_acid	CC1=CC(=C(C(=C1)OC2=C(C(=C(C=C2C(=O)OC)OC)Cl)O)C(=O)O)O
BGC0000122_phenylnannolone_a	CC1=CC(=C(C(=C1)OC2=C(C(=C(C=C2C(=O)OC)OC)Cl)O)C(=O)O)O
BGC0000122_phenylnannolone_b	CC1=CC(=C(C(=C1)OC2=C(C(=C(C=C2C(=O)OC)OC)Cl)O)C(=O)O)O
BGC0000122_phenylnannolone_c	CC1=CC(=C(C(=C1)OC2=C(C(=C(C=C2C(=O)OC)OC)Cl)O)C(=O)O)O
BGC0000123_phoslactomycin_b	CC[C@H]1C=CC(=O)O[C@H]1/C=C/[C@](CCN)([C@@H](C[C@H](/C=C\C=C/C2CCCCC2)O)OP(=O)(O)O)O
BGC0000124_piericidin_a1	C/C=C(\C)/[C@@H]([C@H](C)/C=C(\C)/C=C/C/C(=C/CC1=C(C(=O)C(=C(N1)OC)OC)C)/C)O
BGC0000125_pimaricin	C[C@@H]1C/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](C[C@@H]3[C@H](O3)/C=C/C(=O)O1)O)O)O)C(=O)O)O[C@H]4[C@H]([C@H]([C@@H]([C@H](O4)C)O)N)O
BGC0000126_pladienolide	CC[C@@H]([C@@H](C)[C@@H]1[C@@H](O1)C[C@H](C)/C=C/C=C(\C)/[C@@H]2[C@H](/C=C/[C@@H]([C@](CC[C@@H](CC(=O)O2)O)(C)O)OC(=O)C)C)O
BGC0000127_pyoluteorin	C1=CC(=C(C(=C1)O)C(=O)C2=CC(=C(N2)Cl)Cl)O
BGC0000128_pyoluteorin	C1=CC(=C(C(=C1)O)C(=O)C2=CC(=C(N2)Cl)Cl)O
BGC0000129_pyripyropene	CC(=O)OCC1(C(CCC2(C1C=C(C3(C2C(=C4C(=CC(OC4=O)C5=CN=CC=C5)O3)O)C)OC(=O)C)C)OC(=O)C)C
BGC0000130_pyrrolomycin	C1=C(C(=C(N1)Cl)Cl)[N+](=O)[O-]
BGC0000131_pyrrolomycin	C1=C(C(=C(N1)Cl)Cl)[N+](=O)[O-]
BGC0000132_pyrrolomycin	C1=C(C(=C(N1)Cl)Cl)[N+](=O)[O-]
BGC0000133_quartromicin	CC1CC23C(/C=C/C=C(/C(C4C(OC5(C4=O)CC(C(=CC5(/C=C/C(C6C(OC7(C6=O)CC(C(=CC7(/C=C/C=C(/C(C8C(OC9(C8=O)CC(C(=CC9(/C=C/C(C(C2=O)C(O3)[O-])O)C)C=O)C)[O-])O)\C)C)CO[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)C)[O-])O)C)C=O)C)[O-])O)\C)C=C1CO[C@@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O
BGC0000134_radicicol	C[C@@H]1C[C@@H]2[C@H](O2)/C=C\C=C\C(=O)CC3=C(C(=CC(=C3Cl)O)O)C(=O)O1
BGC0000135_reveromycin	CCCC[C@]1(CC[C@]2(CC[C@@H]([C@H](O2)C/C=C(\C)/C=C/[C@@H](C(C)/C=C/C(=O)O)O)C)O[C@H]1/C=C/C(=C/C(=O)O)/C)OC(=O)CCC(=O)O
BGC0000136_rifamycin	C[C@H]1/C=C/C=C(\C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C
BGC0000137_rifamycin	C[C@H]1/C=C/C=C(\C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C
BGC0000138_rimocidin	CCC[C@@H]1C/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](CCCC(=O)C[C@H]([C@@H](C(=O)O1)CC)O)O)O)O)C(=O)O)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)O)N)O
BGC0000140_rk-682	CCCCCCCCCCCCCCCC(=O)C1=C([C@H](OC1=O)CO)O
BGC0000141_rubradirin	CC1/C=C(/C(=O)C2=C3C(=CC(=C2O)C)C(=O)C4=C(C3=O)OC(CN4)(C(=O)C(C1OC(=O)C5=C(C(=CC(=N5)C(=O)NC6=C(OC7=C(C6=O)C=CC(=C7)OC)O)OC8CC(C(C(O8)C)OC)(C)[N+](=O)[O-])O)O)C)\C
BGC0000142_salinilactam	CC1/C=C(/C(=O)C2=C3C(=CC(=C2O)C)C(=O)C4=C(C3=O)OC(CN4)(C(=O)C(C1OC(=O)C5=C(C(=CC(=N5)C(=O)NC6=C(OC7=C(C6=O)C=CC(=C7)OC)O)OC8CC(C(C(O8)C)OC)(C)[N+](=O)[O-])O)O)C)\C
BGC0000143_salinomycin	CC[C@H]([C@@H]1[C@H](C[C@H]([C@@]2(O1)C=C[C@H]([C@]3(O2)CC[C@@](O3)(C)[C@H]4CC[C@@]([C@@H](O4)C)(CC)O)O)C)C)C(=O)[C@@H](C)[C@H]([C@H](C)[C@H]5[C@H](CCC(O5)[C@@H](CC)C(=O)O)C)O
BGC0000144_salinomycin	CC[C@H]([C@@H]1[C@H](C[C@H]([C@@]2(O1)C=C[C@H]([C@]3(O2)CC[C@@](O3)(C)[C@H]4CC[C@@]([C@@H](O4)C)(CC)O)O)C)C)C(=O)[C@@H](C)[C@H]([C@H](C)[C@H]5[C@H](CCC(O5)[C@@H](CC)C(=O)O)C)O
BGC0000145_salinosporamide_a	C[C@]12[C@H](C(=O)N[C@]1(C(=O)O2)C([C@H]3CCCC=C3)O)CCCl
BGC0000146_solanapyrone	C[C@H]1C=C[C@H]2CCCC[C@H]2[C@@H]1C3=CC(=C(C(=O)O3)C=O)OC
BGC0000147_soraphen	C1CC[C@@H](C2=CC=CC=C2)OC(=O)[C@@H](C)[C@@]2(O)[C@H]([*])[C@@H](O)[C@H](C)[C@@H](O2)C(C)C=C[C@@H]([*])[C@@H]([*])C1
BGC0000148_spinosad	CCC1CCCC(C(C(=O)C2CC3C(C2CC(=O)O1)CCC4C3CC(C4)OC5CC(C(C(C5OC)OC)OC)C)C)OC6CCC(C(O6)C)N(C)C
BGC0000149_spirangien_a1	O1[C@@]([C@@H](C)[C@@H](O)[C@@H](C)/C=C\C=C\C=C/C=C/C=C\[C@@H](OC)CC(O)=O)([H])[C@@H](C)C[C@H](O)[C@]21O[C@@]([H])([C@H](C)[C@H](OC)C2)[C@H](C)[C@@H](O)[C@@H](C)C/C(/C)=C/C
BGC0000150_sporolide	[H]C12OC11C(=O)C(C)=C3OC45C(O)C6=C(C(Cl)=C(C=C6)[C@@]([H])(O)COC(=O)[C@]1([H])OC)C4(OC23O)C([H])(O)CC5([H])O
BGC0000151_stambomycin_a	O=C(OC(/C=C/C(O)CC(CCCC(C(C1O)C)O)O)C)CC2(O)OC(C[C@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]3O)C2C)C(C)C(O)/C(C)=C/C=C/CC(O)C(C)C(O)CCCC(O)CC(O)/C(C)=C/C(C(O)C(O)CCC(C)CC(O)CC(O)C(C)CC1)CCCC(CC)C
BGC0000151_stambomycin_b	O=C(OC(/C=C/C(O)CC(CCCC(C(C1O)C)O)O)C)CC2(O)OC(C[C@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]3O)C2C)C(C)C(O)/C(C)=C/C=C/CC(O)C(C)C(O)CCCC(O)CC(O)/C(C)=C/C(C(O)C(O)CCC(C)CC(O)CC(O)C(C)CC1)CCCCC(C)C
BGC0000151_stambomycin_c	O=C(OC(/C=C/C(O)CC(CCCC(C(C1O)C)O)O)C)CC2(O)OC(C[C@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]3O)C2C)C(C)C(O)/C(C)=C/C=C/CC(O)C(C)C(O)CCCC(O)CC(O)/C(C)=C/C(C(O)C(O)CCC(C)CC(O)CC(O)C(C)CC1)CCCC(C)C
BGC0000151_stambomycin_d	O=C(OC(/C=C/C(O)CC(CCCC(C(C1O)C)O)O)C)CC2(O)OC(C[C@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]3O)C2C)C(C)C(O)/C(C)=C/C=C/CC(O)C(C)C(O)CCCC(O)CC(O)/C(C)=C/C(C(O)C(O)CCC(C)CC(O)CC(O)C(C)CC1)CCCCCC
BGC0000152_sterigmatocystin	COC1=C2C(=C3[C@@H]4C=CO[C@@H]4OC3=C1)OC5=C(C2=O)C(=CC=C5)O
BGC0000153_stigmatellin_a	O(C)C1=CC(=C(O)C2OC(CC[C@H](C)[C@@H]([C@H](C)[C@@H](/C=C/C=C/C(/C)=C/C)OC)OC)=C(C)C(=O)C1=2)OC
BGC0000154_stipitatic_acid	O(C)C1=CC(=C(O)C2OC(CC[C@H](C)[C@@H]([C@H](C)[C@@H](/C=C/C=C/C(/C)=C/C)OC)OC)=C(C)C(=O)C1=2)OC
BGC0000155_t-toxin	O(C)C1=CC(=C(O)C2OC(CC[C@H](C)[C@@H]([C@H](C)[C@@H](/C=C/C=C/C(/C)=C/C)OC)OC)=C(C)C(=O)C1=2)OC
BGC0000156_tan-1612	CC(=O)C1=C(C2(C(=O)C3=C(CC2(CC1=O)O)C=C4C=C(C=C(C4=C3O)O)OC)O)O
BGC0000156_1-(2,3,5,10-tetrahydroxy-7-methoxy-4-oxo-1,2,3,4-tetrahydroanthracen-2-yl)pentane-2,4-dione	O=C1C2=C(O)C3=C(O)C=C(OC)C=C3C=C2CC(CC(CC(C)=O)=O)(O)C1O
BGC0000156_desmethyl_tan-1612	O=C1C2=C(O)C3=C(O)C=C(O)C=C3C=C2CC4(O)C1(O)C(C(C(C)=O)=C(O)C4)=O
BGC0000157_tautomycetin	CC/C(=C\C(=O)CC(C)CC(C)CCC(C(C)C(=O)CC(C(C)C(C)OC(=O)CC(C1=C(C(=O)OC1=O)C)O)O)O)/C=C
BGC0000158_tautomycetin	CC/C(=C\C(=O)C[C@H](C)C[C@@H](C)CC[C@@H]([C@H](C)C(=O)C[C@H]([C@H](C)[C@@H](C)OC(=O)C[C@H](C1=C(C(=O)OC1=O)C)O)O)O)/C=C
BGC0000159_tautomycin	C[C@@H]1CC[C@@]2(CC[C@@H]([C@@H](O2)[C@H](C)CC[C@@H]([C@H](C)C(=O)C[C@H]([C@@H]([C@@H](C(C)C)OC(=O)C[C@H](C3=C(C(=O)OC3=O)C)O)OC)O)O)C)O[C@H]1CC[C@H](C)C(=O)C
BGC0000160_terreic_acid	CC1=C(C(=O)[C@H]2[C@@H](C1=O)O2)O
BGC0000161_terrein	C/C=C/C1=CC(=O)[C@H]([C@@H]1O)O
BGC0000162_tetrocarcin_a	C[C@H]1C[C@@H]([C@@H]([C@@H]2[C@@H]1[C@]3([C@@H](C=C2)/C(=C\C[C@@H](/C(=C/[C@@H]4[C@H](C=C(CC45C(=O)C(=C(O5)O)C3=O)C=O)O)/C)O[C@H]6C[C@]([C@H]([C@H](O6)C)NC(=O)OC)(C)[N+](=O)[O-])/C)C)O)C
BGC0000163_tetronasin	C[C@@H]1CCC[C@@H]([C@H]1[C@H](C)/C(=C\2/C(=O)COC2=O)/O)/C=C(\CO)/[C@H]3[C@@H](CC[C@H](O3)/C=C/[C@H](C)[C@H]4[C@H](C[C@@H](O4)[C@H](C)OC)C)C
BGC0000164_tetronomycin	C[C@H]1CCC[C@H]([C@@H]1[C@@H](C)C(=O)C2=C(C(=C)OC2=O)[O-])/C=C(\CO)/[C@@H]3[C@H](CC[C@@H](O3)/C=C/C[C@@H]4CC[C@H](O4)[C@@H](C)OC)C.[Na+]
BGC0000165_tiacumicin_b	CC[C@H]1/C=C(/[C@H](C/C=C/C=C(/C(=O)OC(C/C=C(/C=C(/[C@@H]1O[C@H]2[C@H]([C@H]([C@@H](C(O2)(C)C)OC(=O)C(C)C)O)O)\C)\C)[C@@H](C)O)\CO[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)OC(=O)C4=C(C(=C(C(=C4O)Cl)O)Cl)CC)O)OC)O)\C
BGC0000166_tylactone	CC[C@H]1/C=C(/[C@H](C/C=C/C=C(/C(=O)OC(C/C=C(/C=C(/[C@@H]1O[C@H]2[C@H]([C@H]([C@@H](C(O2)(C)C)OC(=O)C(C)C)O)O)\C)\C)[C@@H](C)O)\CO[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)OC(=O)C4=C(C(=C(C(=C4O)Cl)O)Cl)CC)O)OC)O)\C
BGC0000167_vicenistatin	C[C@H]1CC/C=C/C=C(/C/C(=C/C[C@@H]([C@H](/C=C/C=C/C(=O)NC1)C)O[C@H]2C[C@@H]([C@@H]([C@H](O2)C)NC)O)/C)\C
BGC0000168_viridicatumtoxin	CC1=CCCC(C12CC3=C4C(C5(CC(=O)C(=C(C5(C(=O)C4=C(C6=C3C2=C(C=C6O)OC)O)O)O)C(=O)N)O)O)(C)C
BGC0000168_previridicatumtoxin	OC1=C(C(O)=C(C([C@@](C(C(C(N)=O)=C(O)C2)=O)(O)[C@@]2(O)[C@H]3O)=O)C3=C4C/C=C(C)/CC/C=C(C)/C)C4=CC(OC)=C1
BGC0000168_5-hydroxyanthrotainin	OC1=C(C(O)=C(C([C@@](C(C(C(N)=O)=C(O)C2)=O)(O)[C@@]2(O)[C@H]3O)=O)C3=C4)C4=CC(OC)=C1
BGC0000168_8-o-desmethylanthrotainin	OC1=C(C(O)=C(C([C@@](C(C(C(N)=O)=C(O)C2)=O)(O)[C@@]2(O)C3)=O)C3=C4)C4=CC(O)=C1
BGC0000170_yanuthone_d	CC(=CCC/C(=C/CC/C(=C/C[C@]12[C@H](O1)C(=O)C(=CC2=O)COC(=O)CC(C)(CC(=O)O)O)/C)/C)C
BGC0000171_9-methylstreptimidone	C/C=C\\C(C)=C\\[C@@H](C(C[C@H](O)CC(CC(N1)=O)CC1=O)=O)C
BGC0000172_basiliskamides	C/C=C\\C(C)=C\\[C@@H](C(C[C@H](O)CC(CC(N1)=O)CC1=O)=O)C
BGC0000173_bongkrekic_acid	CC(C/C=C/CC/C=C/C=C\CC(/C(=C\C=C(/C)\C(=O)O)/C)OC)/C=C/C(=C\C(=O)O)/CC(=O)O
BGC0000173_isobongkrekic_acid	C[C@@H](C/C=C/CC/C=C/C=C\\C[C@@H](OC)/C(C)=C\\C=C(C)/C)/C=C/C(CC(O)=O)=C/C(O)=O
BGC0000174_bryostatin	CCC/C=C/C=C/C(=O)O[C@H]1/C(=C/C(=O)OC)/C[C@H]2C[C@@H](OC(=O)C[C@@H](C[C@@H]3CC(C([C@@](O3)(C[C@@H]4C/C(=C/C(=O)OC)/C[C@@H](O4)/C=C/C([C@@]1(O2)O)(C)C)O)(C)C)OC(=O)C)O)[C@@H](C)O
BGC0000175_cycloheximide	C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C
BGC0000176_difficidin	CC1C/C=C/C=C\C=C/CCCC(/C(=C/C=C/CC(OC(=O)CC1=C)CC/C(=C/C=C)/C)/C)OP(=O)(O)O
BGC0000177_iso-migrastatin	C[C@H]1[C@@H]([C@H](/C=C/CC/C=C/C(=O)O[C@H]1/C(=C/[C@H](C)C(=O)CCCC2CC(=O)NC(=O)C2)/C)OC)O
BGC0000177_migrastatin	C[C@@H]1/C=C(\[C@H](OC(=O)/C=C/CC/C=C/[C@@H]([C@H]1O)OC)[C@H](C)C(=O)CCCC2CC(=O)NC(=O)C2)/C
BGC0000177_dorrigocin_a	C[C@H](/C=C(\C)/[C@@H]([C@H](C)C(=O)CCCC1CC(=O)NC(=O)C1)O)[C@@H]([C@H](/C=C/CC/C=C/C(=O)O)OC)O
BGC0000177_dorrigocin_b	C[C@@H](/C=C(\C)/[C@@H]([C@@H](C)[C@@H]([C@H](/C=C/CC/C=C/C(=O)O)OC)O)O)C(=O)CCCC1CC(=O)NC(=O)C1
BGC0000177_13-epi-dorrigocin_a	C[C@H](/C=C(\C)/[C@H]([C@H](C)C(=O)CCCC1CC(=O)NC(=O)C1)O)[C@@H]([C@H](/C=C/CC/C=C/C(=O)O)OC)O
BGC0000178_elansolid_a1	[C@@]1(C)(O)C[C@@](C)(C)C2C1C=C(C)C([H])(/C=C\C=C\C=C/C(C(C)C(C/C=C(/C=C/C(O)=O)\C)O)O)C2C(OC)C1=CC=C(O)C=C1
BGC0000179_etnangien	OC1C(C)CC=CC=CCC(O)CCCC(O)CC(C(C)C(O)/C=C(\C)/C=C/C=C/C=C/C=C/C=C/CC(O)/C=C(\C)/CCC(=O)O)OC(=O)CC(O)C(C)C(OC)C1C
BGC0000180_legioliulin	Oc3cccc2C=C(\\C=C\\C=C\\c1ccccc1)OC(=O)c23
BGC0000181_macrolactin_a	C[C@@H]1CCC/C=C/C=C/[C@H](C[C@H](C/C=C\C=C\[C@@H](C/C=C/C=C\C(=O)O1)O)O)O
BGC0000182_pseudomonic_acid_a	C[C@@H]1CCC/C=C/C=C/[C@H](C[C@H](C/C=C\C=C\[C@@H](C/C=C/C=C\C(=O)O1)O)O)O
BGC0000183_paenimacrolidin	C[C@@H]1CCC/C=C/C=C/[C@H](C[C@H](C/C=C\C=C\[C@@H](C/C=C/C=C\C(=O)O1)O)O)O
BGC0000184_sorangicin_a	C1C=C[C@@H]2[C@H]3O[C@@H](C=CCC4C(C)[C@@H](O)C[C@H]([C@@H](O)[C@H](C=CCCC=CC[C@@H]5O[C@@H](/C(/C)=C/C(C)CCCCC(=O)O)C(C=C5)OC(=O)C=CC=1)O)O4)C(C)C(C3)O2
BGC0000185_tartrolon	[B-]123OC4C(=O)OC(CC/C=C\CCCCC(CC(=O)C([C@@H]5CC[C@H]([C@@](O1)(O5)C(O2)C(=O)OC(CC/C=C\C=C\CCC(CC(=O)C([C@@H]6CC[C@H]([C@]4(C6)O3)C)C)O)C)C)C)O)C.[Na+]
BGC0000186_thailandamide_a	OC([C@H](C)[C@H](OC)/C(C)=C/C=C/C=C(C)/C=C/C[C@H](O)CC(/C=C/C=C(C)/C=C/[C@@H](C)NC([C@H](C)C/C=C/C[C@@H](O)CC1=CC=C(O)C=C1)=O)=O)=O
BGC0000186_thailandamide_b	OC([C@H](C)[C@H](OC)/C(C)=C/C=C/C=C(C)/C=C/C[C@H](O)CC(/C=C\\C=C(C)\\C=C\\[C@@H](C)NC([C@H](C)C/C=C/C[C@@H](O)CC1=CC=C(O)C=C1)=O)=O)=O
